cellline,drug,ic50,tissue
ACH-000633,24894414,3.815294,STAD
ACH-000574,24894414,5.020042,OV
ACH-000082,24894414,4.984013,SARC
ACH-000572,24894414,3.593598,SKCM
ACH-000096,24894414,2.96131,SARC
ACH-000375,24894414,4.042775,SARC
ACH-000098,24894414,4.045567,LGG
ACH-000738,24894414,4.031903,GBM
ACH-000047,24894414,4.21293,STAD
ACH-000835,24894414,3.953753,SARC
ACH-000081,24894414,2.59441,LAML
ACH-000756,24894414,3.593938,LGG
ACH-000102,24894414,3.996369,GBM
ACH-000073,24894414,3.989616,DLBC
ACH-000389,24894414,3.100919,LGG
ACH-000843,24894414,3.730663,LUSC
ACH-000374,24894414,5.072037,BRCA
ACH-000111,24894414,4.00456,BRCA
ACH-000699,24894414,4.764185,BRCA
ACH-000277,24894414,5.053418,BRCA
ACH-000352,24894414,4.587956,BRCA
ACH-000878,24894414,4.708715,LUSC
ACH-000349,24894414,2.451856,BRCA
ACH-000930,24894414,4.728213,BRCA
ACH-000196,24894414,4.22798,BRCA
ACH-000624,24894414,3.437159,BRCA
ACH-000223,24894414,4.733891,BRCA
ACH-000859,24894414,4.424707,BRCA
ACH-000725,24894414,5.055501,BRCA
ACH-000515,24894414,4.327483,SCLC
ACH-000667,24894414,2.608294,LUAD
ACH-000467,24894414,4.201635,COAD/READ
ACH-000668,24894414,4.246187,BRCA
ACH-000562,24894414,4.653359,LUAD
ACH-000012,24894414,4.561436,LUAD
ACH-000971,24894414,4.009897,COAD/READ
ACH-000997,24894414,4.371841,COAD/READ
ACH-000267,24894414,4.283703,NA
ACH-000190,24894414,3.335224,NA
ACH-000643,24894414,2.991546,BRCA
ACH-000004,24894414,1.980061,LAML
ACH-000625,24894414,3.278753,LIHC
ACH-000847,24894414,3.162339,STAD
ACH-000061,24894414,-0.246007,ALL
ACH-000002,24894414,0.692295,LAML
ACH-000861,24894414,3.664092,LUAD
ACH-000825,24894414,4.40109,NA
ACH-000613,24894414,3.68336,SARC
ACH-000270,24894414,4.327632,PAAD
ACH-000094,24894414,4.779302,PAAD
ACH-000148,24894414,4.578414,BRCA
ACH-000067,24894414,3.546904,LGG
ACH-000616,24894414,4.451457,STAD
ACH-000178,24894414,5.06643,PAAD
ACH-000814,24894414,4.001945,SKCM
ACH-000135,24894414,4.83435,SKCM
ACH-000472,24894414,4.024294,HNSC
ACH-000778,24894414,3.462286,HNSC
ACH-000546,24894414,4.474853,HNSC
ACH-000914,24894414,2.774334,DLBC
ACH-000054,24894414,3.851911,SARC
ACH-000986,24894414,3.725739,COAD/READ
ACH-000547,24894414,4.522369,BLCA
ACH-000322,24894414,4.30052,SKCM
ACH-000976,24894414,4.200559,NA
ACH-000475,24894414,4.346384,LIHC
ACH-000480,24894414,4.258569,LIHC
ACH-000118,24894414,4.626745,PAAD
ACH-000672,24894414,4.287988,NA
ACH-000882,24894414,3.624865,SKCM
ACH-000650,24894414,2.71428,SKCM
ACH-000915,24894414,4.167207,SKCM
ACH-000396,24894414,3.621624,BLCA
ACH-000476,24894414,3.342178,LIHC
ACH-000132,24894414,4.602542,OV
ACH-000151,24894414,3.713304,DLBC
ACH-000326,24894414,3.556845,LCML
ACH-000106,24894414,3.078435,CLL
ACH-000346,24894414,4.164721,CLL
ACH-000551,24894414,3.7242,LCML
ACH-000231,24894414,4.859066,LGG
ACH-000315,24894414,4.005188,DLBC
ACH-000983,24894414,2.446882,LCML
ACH-000386,24894414,3.029882,LAML
ACH-000969,24894414,4.065547,COAD/READ
ACH-000815,24894414,3.355953,NA
ACH-000684,24894414,4.351698,KIRC
ACH-000250,24894414,4.35933,KIRC
ACH-000714,24894414,2.890586,MM
ACH-000380,24894414,2.779088,MM
ACH-000227,24894414,4.670843,NB
ACH-000486,24894414,4.223795,BLCA
ACH-000074,24894414,3.871203,LCML
ACH-000607,24894414,3.604743,SARC
ACH-000823,24894414,4.462325,ESCA
ACH-000855,24894414,3.910546,ESCA
ACH-000693,24894414,2.489175,ESCA
ACH-000824,24894414,3.488211,ESCA
ACH-000637,24894414,4.611077,ESCA
ACH-000784,24894414,4.476619,ESCA
ACH-000702,24894414,3.089981,NA
ACH-000183,24894414,3.332251,MM
ACH-000754,24894414,3.702539,NA
ACH-000806,24894414,3.517181,NA
ACH-000301,24894414,1.956597,LCML
ACH-000596,24894414,2.857315,NA
ACH-000595,24894414,3.803572,GBM
ACH-000104,24894414,0.271017,ALL
ACH-000176,24894414,4.336829,LUSC
ACH-000950,24894414,4.066845,COAD/READ
ACH-000750,24894414,3.854637,SKCM
ACH-000204,24894414,2.091072,MM
ACH-000501,24894414,4.768595,COAD/READ
ACH-000957,24894414,4.468653,COAD/READ
ACH-000985,24894414,3.981565,COAD/READ
ACH-000007,24894414,4.462746,COAD/READ
ACH-000438,24894414,4.508039,NA
ACH-000787,24894414,3.787023,LUAD
ACH-000019,24894414,4.123946,BRCA
ACH-000621,24894414,4.445949,BRCA
ACH-000759,24894414,4.139082,BRCA
ACH-000768,24894414,3.465261,BRCA
ACH-000934,24894414,4.298101,BRCA
ACH-000876,24894414,4.754753,BRCA
ACH-000573,24894414,4.797171,BRCA
ACH-000910,24894414,4.611648,BRCA
ACH-000849,24894414,3.559801,BRCA
ACH-000935,24894414,4.185886,COAD/READ
ACH-000072,24894414,3.050603,LCML
ACH-000449,24894414,3.790172,SARC
ACH-000987,24894414,4.680364,SKCM
ACH-000879,24894414,4.439604,UCEC
ACH-000359,24894414,4.46424,SARC
ACH-000078,24894414,4.523922,NB
ACH-000351,24894414,4.119646,STAD
ACH-000356,24894414,4.546152,STAD
ACH-000058,24894414,3.027955,THCA
ACH-000362,24894414,0.005146,LAML
ACH-000745,24894414,4.022277,MM
ACH-000795,24894414,1.98818,ALL
ACH-000006,24894414,1.479999,LAML
ACH-000335,24894414,3.789586,MESO
ACH-000938,24894414,2.174614,ALL
ACH-000944,24894414,-0.628751,DLBC
ACH-000804,24894414,4.481233,NB
ACH-000294,24894414,2.006258,LAML
ACH-000866,24894414,3.742302,SCLC
ACH-000514,24894414,4.365781,SCLC
ACH-000980,24894414,3.483895,NA
ACH-000327,24894414,4.93011,LUAD
ACH-000852,24894414,4.126793,LUAD
ACH-000830,24894414,4.742966,SCLC
ACH-000869,24894414,4.427832,LUAD
ACH-000744,24894414,4.697857,LUAD
ACH-000766,24894414,3.339238,LUAD
ACH-000893,24894414,4.591965,LUAD
ACH-000379,24894414,4.410549,LUAD
ACH-000496,24894414,3.937563,LUAD
ACH-000888,24894414,5.341856,LUAD
ACH-000733,24894414,5.073908,LUAD
ACH-000586,24894414,3.987324,SCLC
ACH-000434,24894414,3.895033,NA
ACH-000414,24894414,2.918772,LUAD
ACH-000752,24894414,4.522027,SCLC
ACH-000729,24894414,3.345064,SCLC
ACH-000587,24894414,3.794886,LUAD
ACH-000886,24894414,4.216821,LUAD
ACH-000781,24894414,4.737005,LUAD
ACH-000298,24894414,3.860574,SCLC
ACH-000521,24894414,4.211911,LUAD
ACH-000153,24894414,5.002615,MESO
ACH-000394,24894414,4.507951,SCLC
ACH-000451,24894414,3.415082,LUAD
ACH-000841,24894414,4.323266,LUAD
ACH-000290,24894414,4.15815,SCLC
ACH-000639,24894414,3.694678,SCLC
ACH-000929,24894414,4.311762,UNABLE TO CLASSIFY
ACH-000311,24894414,3.794337,LUAD
ACH-000481,24894414,4.159968,LUSC
ACH-000525,24894414,3.801682,SCLC
ACH-000924,24894414,4.635529,UNABLE TO CLASSIFY
ACH-000399,24894414,3.978253,SCLC
ACH-000610,24894414,2.493771,SCLC
ACH-000447,24894414,3.441105,LUAD
ACH-000718,24894414,4.860068,LUAD
ACH-000900,24894414,4.166502,LUAD
ACH-000951,24894414,4.493937,LUAD
ACH-000875,24894414,4.635171,LUAD
ACH-000121,24894414,4.586197,LUAD
ACH-000186,24894414,4.967325,UNABLE TO CLASSIFY
ACH-000092,24894414,4.601447,MESO
ACH-000648,24894414,4.962009,MESO
ACH-001075,24894414,2.565239,NA
ACH-000860,24894414,4.274974,LUAD
ACH-000800,24894414,4.185886,SCLC
ACH-000463,24894414,3.996781,NA
ACH-000871,24894414,3.480329,SCLC
ACH-000343,24894414,4.775991,LUAD
ACH-000628,24894414,4.775918,LUAD
ACH-000378,24894414,3.316636,LUAD
ACH-000945,24894414,4.605154,LUAD
ACH-000853,24894414,4.493374,NA
ACH-000358,24894414,4.565283,SCLC
ACH-000491,24894414,3.210073,COAD/READ
ACH-000775,24894414,5.678995,NA
ACH-000403,24894414,3.08794,COAD/READ
ACH-000789,24894414,3.98339,NA
ACH-000355,24894414,3.253467,SCLC
ACH-000416,24894414,4.395384,LUAD
ACH-000292,24894414,3.8923,SCLC
ACH-000001,24894414,3.297726,OV
ACH-000200,24894414,4.219825,LGG
ACH-000168,24894414,1.304592,LAML
ACH-000287,24894414,1.006808,DLBC
ACH-000911,24894414,4.276323,STAD
ACH-000674,24894414,3.592024,STAD
ACH-000116,24894414,4.903725,OV
ACH-000704,24894414,3.855603,OV
ACH-000336,24894414,1.452572,LAML
ACH-000065,24894414,-1.5133,LAML
ACH-000124,24894414,1.786928,DLBC
ACH-000751,24894414,0.813996,LAML
ACH-000247,24894414,4.641042,STAD
ACH-000679,24894414,4.338584,ESCA
ACH-000544,24894414,4.699999,ESCA
ACH-000383,24894414,4.704935,ESCA
ACH-000776,24894414,3.986845,MB
ACH-000024,24894414,3.649195,MM
ACH-000159,24894414,5.161944,KIRC
ACH-000091,24894414,4.04655,OV
ACH-000688,24894414,5.224934,OV
ACH-000291,24894414,4.431552,OV
ACH-000617,24894414,5.049515,OV
ACH-000696,24894414,2.985981,OV
ACH-000527,24894414,5.019642,OV
ACH-000947,24894414,4.365238,OV
ACH-000443,24894414,4.995782,OV
ACH-000663,24894414,4.27018,OV
ACH-000372,24894414,2.037969,ALL
ACH-000042,24894414,4.696103,PAAD
ACH-000139,24894414,3.975955,PAAD
ACH-000235,24894414,5.460176,PAAD
ACH-000417,24894414,4.817102,PAAD
ACH-000060,24894414,3.555176,PAAD
ACH-000599,24894414,3.727346,PAAD
ACH-000023,24894414,4.05396,PAAD
ACH-000090,24894414,3.683374,PRAD
ACH-000218,24894414,1.222326,LAML
ACH-000320,24894414,3.601314,PAAD
ACH-000654,24894414,4.129458,DLBC
ACH-000189,24894414,5.185492,KIRC
ACH-000565,24894414,4.576092,COAD/READ
ACH-000169,24894414,3.745895,SARC
ACH-000960,24894414,3.170433,ALL
ACH-000144,24894414,3.821826,STAD
ACH-000482,24894414,4.064483,LUAD
ACH-000062,24894414,4.352903,LUAD
ACH-000505,24894414,4.26764,SARC
ACH-000943,24894414,3.815583,COAD/READ
ACH-000371,24894414,2.934525,DLBC
ACH-000965,24894414,2.521163,UCEC
ACH-000719,24894414,4.318419,OV
ACH-000348,24894414,2.954736,SKCM
ACH-000636,24894414,2.818174,ALL
ACH-000874,24894414,3.896238,ALL
ACH-000473,24894414,4.311889,BLCA
ACH-000242,24894414,3.403179,BLCA
ACH-000614,24894414,3.75613,SKCM
ACH-000410,24894414,4.839185,SARC
ACH-000670,24894414,3.505299,SCLC
ACH-000254,24894414,4.659604,HNSC
ACH-000188,24894414,2.247374,HNSC
ACH-000238,24894414,4.637798,HNSC
ACH-000181,24894414,3.552451,HNSC
ACH-000609,24894414,4.40285,GBM
ACH-000655,24894414,3.77209,GBM
ACH-000273,24894414,1.677698,LGG
ACH-000790,24894414,4.047054,SCLC
ACH-000099,24894414,4.204883,NB
ACH-000748,24894414,3.911084,SARC
ACH-000400,24894414,4.118709,COAD/READ
ACH-000087,24894414,2.082387,SARC
ACH-000361,24894414,3.128357,LIHC
ACH-000309,24894414,4.409245,LUAD
ACH-000465,24894414,3.927014,SKCM
ACH-001190,24894414,4.037617,SKCM
ACH-000822,24894414,4.736954,SKCM
ACH-000615,24894414,3.788422,SKCM
ACH-000423,24894414,4.61598,SKCM
ACH-000810,24894414,4.016373,SKCM
ACH-000730,24894414,4.631272,SKCM
ACH-000665,24894414,4.325013,LUSC
ACH-000363,24894414,1.556859,MM
ACH-000260,24894414,4.63298,NB
ACH-000366,24894414,3.938621,NB
ACH-000341,24894414,4.255346,NB
ACH-000149,24894414,4.225486,NB
ACH-000811,24894414,3.711951,OV
ACH-000939,24894414,3.813036,SARC
ACH-000504,24894414,4.830484,GBM
ACH-000974,24894414,4.025614,UCEC
ACH-000932,24894414,3.439951,STAD
ACH-000999,24894414,3.814977,COAD/READ
ACH-000989,24894414,3.904355,COAD/READ
ACH-000483,24894414,4.38247,LIHC
ACH-000478,24894414,4.590444,LIHC
ACH-000221,24894414,3.75297,LIHC
ACH-000955,24894414,4.210825,COAD/READ
ACH-000493,24894414,3.580258,LIHC
ACH-000420,24894414,3.59366,LIHC
ACH-000422,24894414,3.593847,LIHC
ACH-000303,24894414,3.951818,STAD
ACH-000532,24894414,4.296739,COAD/READ
ACH-000991,24894414,5.171432,COAD/READ
ACH-000722,24894414,4.496226,COAD/READ
ACH-000567,24894414,3.266381,DLBC
ACH-000114,24894414,4.551681,PAAD
ACH-000664,24894414,2.874228,NA
ACH-000271,24894414,2.438466,DLBC
ACH-000365,24894414,2.853074,DLBC
ACH-000660,24894414,3.063176,DLBC
ACH-000611,24894414,2.149248,DLBC
ACH-000656,24894414,0.833626,DLBC
ACH-000652,24894414,3.981057,PAAD
ACH-000059,24894414,3.220143,ALL
ACH-000226,24894414,1.642086,NA
ACH-000953,24894414,3.588094,ALL
ACH-000437,24894414,3.203657,GBM
ACH-000489,24894414,5.186365,COAD/READ
ACH-000890,24894414,4.665615,SCLC
ACH-000470,24894414,5.030596,COAD/READ
ACH-000677,24894414,4.66406,LUAD
ACH-000566,24894414,4.229407,BLCA
ACH-000155,24894414,4.66944,PAAD
ACH-000958,24894414,3.726988,COAD/READ
ACH-000651,24894414,3.710617,COAD/READ
ACH-000384,24894414,4.043463,BLCA
ACH-000421,24894414,4.708845,COAD/READ
ACH-000669,24894414,4.530183,LUSC
ACH-000680,24894414,5.136214,COAD/READ
ACH-000018,24894414,3.433798,BLCA
ACH-000147,24894414,5.366504,BRCA
ACH-000381,24894414,3.029489,COAD/READ
ACH-000197,24894414,3.935287,ALL
ACH-000720,24894414,4.623685,BLCA
ACH-000647,24894414,4.848341,ESCA
ACH-000318,24894414,3.899076,ESCA
ACH-000488,24894414,3.954613,ESCA
ACH-000353,24894414,2.443219,ESCA
ACH-000917,24894414,3.833483,ESCA
ACH-000408,24894414,4.520514,ESCA
ACH-000605,24894414,4.396271,ESCA
ACH-000452,24894414,4.304648,ESCA
ACH-000694,24894414,3.986876,ESCA
ACH-000949,24894414,2.947023,STAD
ACH-000146,24894414,2.608481,LAML
ACH-000048,24894414,3.713132,OV
ACH-000885,24894414,4.353771,OV
ACH-000561,24894414,4.159478,ESCA
ACH-000716,24894414,3.773741,THCA
ACH-000430,24894414,4.389937,UNABLE TO CLASSIFY
ACH-000040,24894414,4.414445,GBM
ACH-000232,24894414,3.879486,GBM
ACH-000364,24894414,4.078627,SARC
ACH-000075,24894414,4.032818,GBM
ACH-000579,24894414,4.378248,SKCM
ACH-000425,24894414,3.944322,SKCM
ACH-000568,24894414,4.410453,BRCA
ACH-000554,24894414,5.164093,BRCA
ACH-000522,24894414,3.986962,BLCA
ACH-000115,24894414,3.289074,PRAD
ACH-000545,24894414,4.063192,BLCA
ACH-000484,24894414,3.640834,KIRC
ACH-000171,24894414,4.306695,KIRC
ACH-000304,24894414,4.77876,SKCM
ACH-000827,24894414,4.473309,SKCM
ACH-000534,24894414,3.687291,DLBC
ACH-000332,24894414,5.020474,PAAD
ACH-000469,24894414,3.712904,GBM
ACH-000570,24894414,2.324779,GBM
ACH-000956,6918848,-1.788608,PRAD
ACH-000948,6918848,-0.863162,STAD
ACH-000323,6918848,0.076284,GBM
ACH-000905,6918848,-1.941541,BLCA
ACH-000973,6918848,1.006561,BLCA
ACH-000896,6918848,1.362245,BLCA
ACH-000070,6918848,-3.116753,ALL
ACH-000649,6918848,-0.811248,KIRC
ACH-001306,6918848,3.835696,THCA
ACH-001307,6918848,-0.420646,THCA
ACH-000137,6918848,-0.897993,GBM
ACH-000008,6918848,-0.581597,SKCM
ACH-000558,6918848,-0.339666,GBM
ACH-000201,6918848,-0.351398,SARC
ACH-000788,6918848,1.489181,SKCM
ACH-000740,6918848,1.417239,HNSC
ACH-000657,6918848,-1.036583,UNABLE TO CLASSIFY
ACH-000219,6918848,-1.003411,SKCM
ACH-000697,6918848,-2.151495,DLBC
ACH-000555,6918848,2.7032,KIRC
ACH-000157,6918848,2.149367,DLBC
ACH-000052,6918848,-0.232464,SARC
ACH-000528,6918848,-0.807966,LUAD
ACH-000046,6918848,0.059328,KIRC
ACH-000880,6918848,-0.961812,STAD
ACH-000105,6918848,-2.658728,ALL
ACH-000269,6918848,-0.247062,GBM
ACH-000838,6918848,-1.71097,MM
ACH-000222,6918848,0.152214,PAAD
ACH-000248,6918848,-1.025212,BRCA
ACH-000456,6918848,-1.331876,THCA
ACH-000603,6918848,-0.05802,UNABLE TO CLASSIFY
ACH-000802,6918848,-0.12,BLCA
ACH-000792,6918848,0.427431,KIRC
ACH-000191,6918848,-1.754431,THCA
ACH-000548,6918848,-0.904219,HNSC
ACH-000794,6918848,0.03509,HNSC
ACH-000228,6918848,0.58594,HNSC
ACH-000245,6918848,-2.412244,DLBC
ACH-000536,6918848,1.091488,BRCA
ACH-000927,6918848,0.774511,BRCA
ACH-000818,6918848,6.206813,BRCA
ACH-000432,6918848,-2.239706,LCML
ACH-000535,6918848,-0.208784,PAAD
ACH-000009,6918848,0.002672,COAD/READ
ACH-000580,6918848,3.420264,SKCM
ACH-000440,6918848,-3.617265,DLBC
ACH-000210,6918848,-2.841796,SARC
ACH-000433,6918848,-1.055905,KIRC
ACH-000212,6918848,0.222839,BRCA
ACH-000826,6918848,-0.047593,UNABLE TO CLASSIFY
ACH-000832,6918848,-0.996081,HNSC
ACH-000142,6918848,-0.441247,BLCA
ACH-000518,6918848,0.158434,HNSC
ACH-000856,6918848,2.188163,BRCA
ACH-000174,6918848,-0.475839,THCA
ACH-000857,6918848,0.634187,BRCA
ACH-000783,6918848,0.583754,BRCA
ACH-000713,6918848,0.986152,OV
ACH-000107,6918848,4.198892,PAAD
ACH-000464,6918848,0.152913,GBM
ACH-000329,6918848,4.37705,GBM
ACH-000963,6918848,-1.509022,COAD/READ
ACH-000867,6918848,0.930759,UNABLE TO CLASSIFY
ACH-000136,6918848,1.410985,NB
ACH-000120,6918848,-2.814875,NB
ACH-000249,6918848,2.050216,COAD/READ
ACH-000641,6918848,-2.704229,LAML
ACH-000803,6918848,-0.441974,SCLC
ACH-000350,6918848,2.210908,COAD/READ
ACH-000805,6918848,0.505238,SKCM
ACH-000717,6918848,4.555634,ESCA
ACH-000864,6918848,0.945442,UCEC
ACH-000812,6918848,-0.319189,SKCM
ACH-000968,6918848,1.048262,SKCM
ACH-000401,6918848,1.688874,SKCM
ACH-000644,6918848,0.196495,SKCM
ACH-000662,6918848,-0.859213,NA
ACH-000257,6918848,-2.383597,SCLC
ACH-000743,6918848,-0.373336,SCLC
ACH-000998,6918848,-0.485228,COAD/READ
ACH-000055,6918848,4.11163,MB
ACH-000243,6918848,-0.498622,PAAD
ACH-000211,6918848,-2.475423,MB
ACH-000786,6918848,-1.753815,DLBC
ACH-000334,6918848,-2.256027,DLBC
ACH-000863,6918848,0.429811,GBM
ACH-000207,6918848,1.050816,HNSC
ACH-000244,6918848,0.914721,GBM
ACH-000530,6918848,0.799644,SCLC
ACH-000698,6918848,2.188554,SCLC
ACH-000703,6918848,0.243977,SCLC
ACH-000981,6918848,-1.996765,ALL
ACH-000979,6918848,-1.080338,PRAD
ACH-000258,6918848,-1.725014,BRCA
ACH-000563,6918848,0.315656,LUSC
ACH-000560,6918848,0.334744,STAD
ACH-000305,6918848,1.304356,ESCA
ACH-000330,6918848,-0.708786,BRCA
ACH-000117,6918848,-0.118508,BRCA
ACH-000936,6918848,-0.891691,OV
ACH-000821,6918848,-1.941083,MM
ACH-000706,6918848,2.126174,LUAD
ACH-000295,6918848,-1.73994,LCML
ACH-000978,6918848,-0.280582,UCEC
ACH-000198,6918848,-3.944573,LAML
ACH-000585,6918848,-1.436956,LUSC
ACH-000906,6918848,-2.075734,OV
ACH-000913,6918848,-0.894627,UCEC
ACH-000846,6918848,0.875586,HNSC
ACH-000903,6918848,1.070494,THCA
ACH-000633,6918848,0.499506,STAD
ACH-000082,6918848,2.409224,SARC
ACH-000572,6918848,-1.564441,SKCM
ACH-000096,6918848,-0.761128,SARC
ACH-000375,6918848,2.331243,SARC
ACH-000098,6918848,-1.401876,LGG
ACH-000738,6918848,-2.487438,GBM
ACH-000047,6918848,-1.673157,STAD
ACH-000081,6918848,-2.232348,LAML
ACH-000756,6918848,-1.45225,LGG
ACH-000102,6918848,3.404829,GBM
ACH-000073,6918848,0.121793,DLBC
ACH-000389,6918848,-0.674539,LGG
ACH-000843,6918848,-0.174123,LUSC
ACH-000374,6918848,0.488425,BRCA
ACH-000111,6918848,1.004269,BRCA
ACH-000699,6918848,2.486341,BRCA
ACH-000277,6918848,-0.252497,BRCA
ACH-000352,6918848,-1.069185,BRCA
ACH-000878,6918848,2.596763,LUSC
ACH-000349,6918848,-0.976026,BRCA
ACH-000930,6918848,-0.232275,BRCA
ACH-000196,6918848,-2.046196,BRCA
ACH-000624,6918848,-0.547014,BRCA
ACH-000223,6918848,0.303821,BRCA
ACH-000859,6918848,0.248285,BRCA
ACH-000725,6918848,-1.480616,BRCA
ACH-000691,6918848,0.801694,BRCA
ACH-000515,6918848,-1.993631,SCLC
ACH-000667,6918848,-1.552153,LUAD
ACH-000467,6918848,-1.084768,COAD/READ
ACH-000668,6918848,-0.25251,BRCA
ACH-000562,6918848,-0.945872,LUAD
ACH-000012,6918848,-0.276772,LUAD
ACH-000971,6918848,-1.780244,COAD/READ
ACH-000997,6918848,0.377097,COAD/READ
ACH-000267,6918848,1.835998,NA
ACH-000190,6918848,-0.817604,NA
ACH-000643,6918848,-0.820933,BRCA
ACH-000004,6918848,-2.647138,LAML
ACH-000625,6918848,-0.59965,LIHC
ACH-000847,6918848,-0.708038,STAD
ACH-000061,6918848,-2.086217,ALL
ACH-000002,6918848,-2.106132,LAML
ACH-000861,6918848,-0.967516,LUAD
ACH-000825,6918848,0.679815,NA
ACH-000613,6918848,2.659314,SARC
ACH-000270,6918848,0.049018,PAAD
ACH-000094,6918848,1.247239,PAAD
ACH-000148,6918848,1.114675,BRCA
ACH-000067,6918848,0.566025,LGG
ACH-000616,6918848,-2.132743,STAD
ACH-000178,6918848,1.042333,PAAD
ACH-000814,6918848,0.488163,SKCM
ACH-000135,6918848,0.777116,SKCM
ACH-000472,6918848,0.843801,HNSC
ACH-000778,6918848,0.716639,HNSC
ACH-000546,6918848,1.117859,HNSC
ACH-000914,6918848,-1.870126,DLBC
ACH-000054,6918848,0.518008,SARC
ACH-000986,6918848,-0.762903,COAD/READ
ACH-000547,6918848,-0.507441,BLCA
ACH-000322,6918848,4.26641,SKCM
ACH-000976,6918848,-0.099822,NA
ACH-000475,6918848,1.104554,LIHC
ACH-000480,6918848,-0.998393,LIHC
ACH-000118,6918848,-0.260304,PAAD
ACH-000882,6918848,-1.088282,SKCM
ACH-000650,6918848,-1.295574,SKCM
ACH-000915,6918848,-1.629799,SKCM
ACH-000396,6918848,1.841315,BLCA
ACH-000476,6918848,-2.003822,LIHC
ACH-000132,6918848,0.07095,OV
ACH-000151,6918848,-3.252849,DLBC
ACH-000326,6918848,-1.607546,LCML
ACH-000106,6918848,0.88615,CLL
ACH-000346,6918848,-1.335634,CLL
ACH-000551,6918848,-1.570835,LCML
ACH-000231,6918848,0.054875,LGG
ACH-000315,6918848,-0.99261,DLBC
ACH-000983,6918848,-2.123317,LCML
ACH-000386,6918848,-2.119683,LAML
ACH-000969,6918848,-0.121504,COAD/READ
ACH-000815,6918848,3.206701,NA
ACH-000684,6918848,-0.355255,KIRC
ACH-000250,6918848,1.523488,KIRC
ACH-000714,6918848,-2.208332,MM
ACH-000380,6918848,-2.477141,MM
ACH-001106,6918848,-2.965811,ALL
ACH-000227,6918848,-1.918713,NB
ACH-000486,6918848,-0.828552,BLCA
ACH-000074,6918848,-4.000781,LCML
ACH-000607,6918848,-0.842617,SARC
ACH-000823,6918848,4.468075,ESCA
ACH-000855,6918848,1.308615,ESCA
ACH-000693,6918848,-1.133921,ESCA
ACH-000824,6918848,0.246623,ESCA
ACH-000637,6918848,0.708173,ESCA
ACH-000702,6918848,-1.846073,NA
ACH-000183,6918848,-1.442748,MM
ACH-000754,6918848,3.650951,NA
ACH-000806,6918848,3.129505,NA
ACH-000301,6918848,-1.616722,LCML
ACH-000627,6918848,-0.503569,NA
ACH-000596,6918848,-0.84204,NA
ACH-000595,6918848,-0.032578,GBM
ACH-000104,6918848,-1.665259,ALL
ACH-000176,6918848,-0.018905,LUSC
ACH-000950,6918848,0.484766,COAD/READ
ACH-000204,6918848,-1.877146,MM
ACH-000501,6918848,-0.333838,COAD/READ
ACH-000957,6918848,-0.062328,COAD/READ
ACH-000985,6918848,-2.112851,COAD/READ
ACH-000007,6918848,0.095379,COAD/READ
ACH-000438,6918848,-0.031626,NA
ACH-000787,6918848,-0.455525,LUAD
ACH-000019,6918848,2.354027,BRCA
ACH-000621,6918848,0.070846,BRCA
ACH-000759,6918848,0.038403,BRCA
ACH-000768,6918848,-0.539932,BRCA
ACH-000934,6918848,-1.438483,BRCA
ACH-000876,6918848,3.136648,BRCA
ACH-000573,6918848,1.281354,BRCA
ACH-000910,6918848,-2.857972,BRCA
ACH-000849,6918848,1.006895,BRCA
ACH-000439,6918848,-1.784285,LAML
ACH-000072,6918848,-0.964791,LCML
ACH-000881,6918848,-0.877092,SKCM
ACH-000449,6918848,1.738288,SARC
ACH-000987,6918848,-0.084849,SKCM
ACH-000879,6918848,1.934226,UCEC
ACH-000359,6918848,4.656764,SARC
ACH-000078,6918848,-2.590769,NB
ACH-000351,6918848,0.323758,STAD
ACH-000356,6918848,2.683504,STAD
ACH-000058,6918848,-1.078334,THCA
ACH-000362,6918848,-2.619351,LAML
ACH-000745,6918848,-3.055204,MM
ACH-000795,6918848,-3.757071,ALL
ACH-000006,6918848,-1.775817,LAML
ACH-000335,6918848,-0.40891,MESO
ACH-000938,6918848,-2.237148,ALL
ACH-000944,6918848,-3.980184,DLBC
ACH-000804,6918848,1.541767,NB
ACH-000294,6918848,-2.896314,LAML
ACH-000866,6918848,-0.099716,SCLC
ACH-000514,6918848,-1.268637,SCLC
ACH-000980,6918848,-1.000864,NA
ACH-000852,6918848,0.940792,LUAD
ACH-000830,6918848,-0.459378,SCLC
ACH-000589,6918848,-0.137272,LUAD
ACH-000869,6918848,4.607999,LUAD
ACH-000744,6918848,-0.697813,LUAD
ACH-000766,6918848,-1.289697,LUAD
ACH-000893,6918848,-0.638068,LUAD
ACH-000379,6918848,1.109248,LUAD
ACH-000496,6918848,1.347447,LUAD
ACH-000888,6918848,1.753872,LUAD
ACH-000559,6918848,-0.34996,SCLC
ACH-000733,6918848,2.69609,LUAD
ACH-000586,6918848,-0.437308,SCLC
ACH-000434,6918848,-1.006654,NA
ACH-000752,6918848,-1.676301,SCLC
ACH-000729,6918848,1.478456,SCLC
ACH-000587,6918848,-0.7355,LUAD
ACH-000886,6918848,2.118122,LUAD
ACH-000781,6918848,0.804508,LUAD
ACH-000298,6918848,-0.955576,SCLC
ACH-000521,6918848,0.029365,LUAD
ACH-000153,6918848,2.682239,MESO
ACH-000394,6918848,0.804741,SCLC
ACH-000451,6918848,0.957267,LUAD
ACH-000841,6918848,-0.342551,LUAD
ACH-000290,6918848,4.444833,SCLC
